Date,Open,High,Low,Close
6/6/2011,"5,504.30","5,532.05","5,532.05","5,504.30"
6/3/2011,"5,565.70","5,516.75","5,516.75","5,565.70"
6/2/2011,"5,529.90","5,550.35","5,550.35","5,529.90"
6/1/2011,"5,561.05","5,592.00","5,592.00","5,561.05"
5/31/2011,"5,492.00","5,560.15","5,560.15","5,492.00"
5/30/2011,"5,493.75","5,473.10","5,473.10","5,493.75"
5/27/2011,"5,413.70","5,476.10","5,476.10","5,413.70"
5/26/2011,"5,372.75","5,412.35","5,412.35","5,372.75"
5/25/2011,"5,389.10","5,348.95","5,348.95","5,389.10"
5/24/2011,"5,385.10","5,394.85","5,394.85","5,385.10"
5/23/2011,"5,456.70","5,386.55","5,386.55","5,456.70"
5/20/2011,"5,450.65","5,486.35","5,486.35","5,450.65"
5/19/2011,"5,448.15","5,428.10","5,428.10","5,448.15"
5/18/2011,"5,448.20","5,420.60","5,420.60","5,448.20"
5/17/2011,"5,496.10","5,438.95","5,438.95","5,496.10"
5/16/2011,"5,541.70","5,499.00","5,499.00","5,541.70"
5/13/2011,"5,492.35","5,544.75","5,544.75","5,492.35"
5/12/2011,"5,537.80","5,486.15","5,486.15","5,537.80"
5/11/2011,"5,547.20","5,565.05","5,565.05","5,547.20"
5/10/2011,"5,555.55","5,541.25","5,541.25","5,555.55"
5/9/2011,"5,575.20","5,551.10","5,551.10","5,575.20"
5/6/2011,"5,477.65","5,551.45","5,551.45","5,477.65"
5/5/2011,"5,531.60","5,459.85","5,459.85","5,531.60"
5/4/2011,"5,567.70","5,537.15","5,537.15","5,567.70"
5/3/2011,"5,689.70","5,565.25","5,565.25","5,689.70"
5/2/2011,"5,766.90","5,701.30","5,701.30","5,766.90"
4/29/2011,"5,782.50","5,749.50","5,749.50","5,782.50"
4/28/2011,"5,851.35","5,785.45","5,785.45","5,851.35"
4/27/2011,"5,884.20","5,833.90","5,833.90","5,884.20"
4/26/2011,"5,876.85","5,868.40","5,868.40","5,876.85"
4/25/2011,"5,859.60","5,874.50","5,874.50","5,859.60"
4/21/2011,"5,882.85","5,884.70","5,884.70","5,882.85"
4/20/2011,"5,786.05","5,851.65","5,851.65","5,786.05"
4/19/2011,"5,716.00","5,740.75","5,740.75","5,716.00"
4/18/2011,"5,824.35","5,729.10","5,729.10","5,824.35"
4/15/2011,"5,898.75","5,824.55","5,824.55","5,898.75"
4/13/2011,"5,747.95","5,911.50","5,911.50","5,747.95"
4/11/2011,"5,805.35","5,785.70","5,785.70","5,805.35"
4/8/2011,"5,886.75","5,842.00","5,842.00","5,886.75"
4/7/2011,"5,888.55","5,885.70","5,885.70","5,888.55"
4/6/2011,"5,908.00","5,891.75","5,891.75","5,908.00"
4/5/2011,"5,923.85","5,910.05","5,910.05","5,923.85"
4/4/2011,"5,842.00","5,908.45","5,908.45","5,842.00"
4/1/2011,"5,835.00","5,826.05","5,826.05","5,835.00"
3/31/2011,"5,803.05","5,833.75","5,833.75","5,803.05"
3/30/2011,"5,755.80","5,787.65","5,787.65","5,755.80"
3/29/2011,"5,686.50","5,736.35","5,736.35","5,686.50"
3/28/2011,"5,645.25","5,687.25","5,687.25","5,645.25"
3/25/2011,"5,588.65","5,654.25","5,654.25","5,588.65"
3/24/2011,"5,501.80","5,522.40","5,522.40","5,501.80"
3/23/2011,"5,411.40","5,480.25","5,480.25","5,411.40"
3/22/2011,"5,390.85","5,413.85","5,413.85","5,390.85"
3/21/2011,"5,408.75","5,364.75","5,364.75","5,408.75"
3/18/2011,"5,475.35","5,373.70","5,373.70","5,475.35"
3/17/2011,"5,455.40","5,446.65","5,446.65","5,455.40"
3/16/2011,"5,475.95","5,511.15","5,511.15","5,475.95"
3/15/2011,"5,420.00","5,449.65","5,449.65","5,420.00"
3/14/2011,"5,436.50","5,531.50","5,531.50","5,436.50"
3/11/2011,"5,456.15","5,445.45","5,445.45","5,456.15"
3/10/2011,"5,516.10","5,494.40","5,494.40","5,516.10"
3/9/2011,"5,542.40","5,531.00","5,531.00","5,542.40"
3/8/2011,"5,466.10","5,520.80","5,520.80","5,466.10"
3/7/2011,"5,490.05","5,463.15","5,463.15","5,490.05"
3/4/2011,"5,586.20","5,538.75","5,538.75","5,586.20"
3/3/2011,"5,478.45","5,536.20","5,536.20","5,478.45"
3/1/2011,"5,382.00","5,522.30","5,522.30","5,382.00"
2/28/2011,"5,330.15","5,333.25","5,333.25","5,330.15"
2/25/2011,"5,321.05","5,303.55","5,303.55","5,321.05"
2/24/2011,"5,408.75","5,262.70","5,262.70","5,408.75"
2/23/2011,"5,452.45","5,437.35","5,437.35","5,452.45"
2/22/2011,"5,504.40","5,469.20","5,469.20","5,504.40"
2/21/2011,"5,456.60","5,518.60","5,518.60","5,456.60"
2/18/2011,"5,557.55","5,458.95","5,458.95","5,557.55"
2/17/2011,"5,501.70","5,546.45","5,546.45","5,501.70"
2/16/2011,"5,467.60","5,481.70","5,481.70","5,467.60"
2/15/2011,"5,467.75","5,481.00","5,481.00","5,467.75"
2/14/2011,"5,340.25","5,456.00","5,456.00","5,340.25"
2/11/2011,"5,219.65","5,310.00","5,310.00","5,219.65"
2/10/2011,"5,246.05","5,225.80","5,225.80","5,246.05"
2/9/2011,"5,293.05","5,253.55","5,253.55","5,293.05"
2/8/2011,"5,432.35","5,312.55","5,312.55","5,432.35"
2/7/2011,"5,430.15","5,396.00","5,396.00","5,430.15"
2/4/2011,"5,519.90","5,395.75","5,395.75","5,519.90"
2/3/2011,"5,430.45","5,526.75","5,526.75","5,430.45"
2/2/2011,"5,469.55","5,432.00","5,432.00","5,469.55"
2/1/2011,"5,537.30","5,417.20","5,417.20","5,537.30"
1/31/2011,"5,452.55","5,505.90","5,505.90","5,452.55"
1/28/2011,"5,614.00","5,512.15","5,512.15","5,614.00"
1/27/2011,"5,725.30","5,604.30","5,604.30","5,725.30"
1/25/2011,"5,763.30","5,687.40","5,687.40","5,763.30"
1/24/2011,"5,717.10","5,743.25","5,743.25","5,717.10"
1/21/2011,"5,692.05","5,696.50","5,696.50","5,692.05"
1/20/2011,"5,656.00","5,711.60","5,711.60","5,656.00"
1/19/2011,"5,737.35","5,691.05","5,691.05","5,737.35"
1/18/2011,"5,682.55","5,724.05","5,724.05","5,682.55"
1/17/2011,"5,648.80","5,654.75","5,654.75","5,648.80"
1/14/2011,"5,752.10","5,654.55","5,654.55","5,752.10"
1/13/2011,"5,850.75","5,751.90","5,751.90","5,850.75"
1/12/2011,"5,800.05","5,863.25","5,863.25","5,800.05"
1/11/2011,"5,767.95","5,754.10","5,754.10","5,767.95"
1/10/2011,"5,901.30","5,762.85","5,762.85","5,901.30"
1/7/2011,"6,030.90","5,904.60","5,904.60","6,030.90"
1/6/2011,"6,107.00","6,048.25","6,048.25","6,107.00"
1/5/2011,"6,141.35","6,079.80","6,079.80","6,141.35"
1/4/2011,"6,172.75","6,146.35","6,146.35","6,172.75"
1/3/2011,"6,177.45","6,157.60","6,157.60","6,177.45"
12/31/2010,"6,105.10","6,134.50","6,134.50","6,105.10"
12/30/2010,"6,062.35","6,101.85","6,101.85","6,062.35"
12/31/2010,"6,105.10","6,134.50","6,134.50","6,105.10"
12/30/2010,"6,062.35","6,101.85","6,101.85","6,062.35"
12/29/2010,"6,005.15","6,060.35","6,060.35","6,005.15"
12/28/2010,"6,005.35","5,996.00","5,996.00","6,005.35"
12/27/2010,"6,013.30","5,998.10","5,998.10","6,013.30"
12/24/2010,"5,940.25","6,011.60","6,011.60","5,940.25"
12/23/2010,"6,005.90","5,980.00","5,980.00","6,005.90"
12/22/2010,"6,019.00","5,984.40","5,984.40","6,019.00"
12/21/2010,"5,960.40","6,000.65","6,000.65","5,960.40"
12/20/2010,"5,926.85","5,947.05","5,947.05","5,926.85"
12/16/2010,"5,910.55","5,948.75","5,948.75","5,910.55"
12/15/2010,"5,931.15","5,892.30","5,892.30","5,931.15"
12/14/2010,"5,928.70","5,944.10","5,944.10","5,928.70"
12/13/2010,"5,882.65","5,907.65","5,907.65","5,882.65"
12/10/2010,"5,761.00","5,857.35","5,857.35","5,761.00"
12/9/2010,"5,924.25","5,766.50","5,766.50","5,924.25"
12/8/2010,"5,954.40","5,903.70","5,903.70","5,954.40"
12/7/2010,"5,995.05","5,976.55","5,976.55","5,995.05"
12/6/2010,"6,033.65","5,992.25","5,992.25","6,033.65"
12/3/2010,"6,013.35","5,992.80","5,992.80","6,013.35"
12/2/2010,"6,023.05","6,011.70","6,011.70","6,023.05"
12/1/2010,"5,871.00","5,960.90","5,960.90","5,871.00"
11/30/2010,"5,811.60","5,862.70","5,862.70","5,811.60"
11/29/2010,"5,789.95","5,830.00","5,830.00","5,789.95"
11/26/2010,"5,828.55","5,751.95","5,751.95","5,828.55"
11/25/2010,"5,883.95","5,799.75","5,799.75","5,883.95"
11/24/2010,"5,946.80","5,865.75","5,865.75","5,946.80"
11/23/2010,"5,971.55","5,934.75","5,934.75","5,971.55"
11/22/2010,"5,920.90","6,010.00","6,010.00","5,920.90"
11/19/2010,"6,011.30","5,890.30","5,890.30","6,011.30"
11/18/2010,"6,075.95","5,998.80","5,998.80","6,075.95"
11/16/2010,"6,143.45","5,988.70","5,988.70","6,143.45"
11/15/2010,"6,079.90","6,121.60","6,121.60","6,079.90"
11/12/2010,"6,182.30","6,071.65","6,071.65","6,182.30"
11/11/2010,"6,286.35","6,194.25","6,194.25","6,286.35"
11/10/2010,"6,303.20","6,275.70","6,275.70","6,303.20"
11/9/2010,"6,281.00","6,301.55","6,301.55","6,281.00"
11/8/2010,"6,335.25","6,273.20","6,273.20","6,335.25"
11/5/2010,"6,312.45","6,312.45","6,312.45","6,312.45"
11/4/2010,"6,209.60","6,281.80","6,281.80","6,209.60"
11/3/2010,"6,150.60","6,160.50","6,160.50","6,150.60"
11/2/2010,"6,127.55","6,119.00","6,119.00","6,127.55"
11/1/2010,"6,092.30","6,117.55","6,117.55","6,092.30"
10/29/2010,"6,021.15","6,017.70","6,017.70","6,021.15"
10/28/2010,"6,039.95","5,987.70","5,987.70","6,039.95"
10/27/2010,"6,075.45","6,012.65","6,012.65","6,075.45"
10/26/2010,"6,116.30","6,082.00","6,082.00","6,116.30"
10/25/2010,"6,101.25","6,105.80","6,105.80","6,101.25"
10/22/2010,"6,113.40","6,066.05","6,066.05","6,113.40"
10/21/2010,"6,008.90","6,101.50","6,101.50","6,008.90"
10/20/2010,"6,002.95","5,982.10","5,982.10","6,002.95"
10/19/2010,"6,114.45","6,027.30","6,027.30","6,114.45"
10/18/2010,"6,112.75","6,075.95","6,075.95","6,112.75"
10/15/2010,"6,175.90","6,062.65","6,062.65","6,175.90"
10/14/2010,"6,234.30","6,177.35","6,177.35","6,234.30"
10/13/2010,"6,091.45","6,233.90","6,233.90","6,091.45"
10/12/2010,"6,135.95","6,090.90","6,090.90","6,135.95"
10/11/2010,"6,105.95","6,135.85","6,135.85","6,105.95"
10/8/2010,"6,121.40","6,103.45","6,103.45","6,121.40"
10/7/2010,"6,186.85","6,120.30","6,120.30","6,186.85"
10/6/2010,"6,150.95","6,186.45","6,186.45","6,150.95"
10/5/2010,"6,159.45","6,145.80","6,145.80","6,159.45"
10/4/2010,"6,144.70","6,159.45","6,159.45","6,144.70"
10/1/2010,"6,030.30","6,143.40","6,143.40","6,030.30"
9/30/2010,"5,991.35","6,029.95","6,029.95","5,991.35"
9/29/2010,"6,029.15","5,991.30","5,991.30","6,029.15"
9/28/2010,"6,036.05","6,029.50","6,029.50","6,036.05"
9/27/2010,"6,018.30","6,035.65","6,035.65","6,018.30"
9/24/2010,"5,959.45","6,018.30","6,018.30","5,959.45"
9/23/2010,"5,991.05","5,959.55","5,959.55","5,991.05"
9/22/2010,"6,008.40","5,991.00","5,991.00","6,008.40"
9/21/2010,"5,980.50","6,009.05","6,009.05","5,980.50"
9/20/2010,"5,885.05","5,980.45","5,980.45","5,885.05"
9/17/2010,"5,828.70","5,884.95","5,884.95","5,828.70"
9/16/2010,"5,861.10","5,828.70","5,828.70","5,861.10"
9/15/2010,"5,795.25","5,860.95","5,860.95","5,795.25"
9/14/2010,"5,760.30","5,795.55","5,795.55","5,760.30"
9/13/2010,"5,639.20","5,760.00","5,760.00","5,639.20"
9/9/2010,"5,608.30","5,640.05","5,640.05","5,608.30"
9/8/2010,"5,604.25","5,607.85","5,607.85","5,604.25"
9/7/2010,"5,575.90","5,604.00","5,604.00","5,575.90"
9/6/2010,"5,479.55","5,576.95","5,576.95","5,479.55"
9/3/2010,"5,486.30","5,479.40","5,479.40","5,486.30"
9/2/2010,"5,471.90","5,486.15","5,486.15","5,471.90"
9/1/2010,"5,403.05","5,471.85","5,471.85","5,403.05"
8/31/2010,"5,413.55","5,402.40","5,402.40","5,413.55"
8/30/2010,"5,408.90","5,415.45","5,415.45","5,408.90"
8/27/2010,"5,489.60","5,408.70","5,408.70","5,489.60"
8/26/2010,"5,462.10","5,477.90","5,477.90","5,462.10"
8/25/2010,"5,505.30","5,462.35","5,462.35","5,505.30"
8/24/2010,"5,541.10","5,505.10","5,505.10","5,541.10"
8/23/2010,"5,531.15","5,543.50","5,543.50","5,531.15"
8/20/2010,"5,540.80","5,530.65","5,530.65","5,540.80"
8/19/2010,"5,478.25","5,540.20","5,540.20","5,478.25"
8/18/2010,"5,416.25","5,479.15","5,479.15","5,416.25"
8/17/2010,"5,422.15","5,414.15","5,414.15","5,422.15"
8/16/2010,"5,452.10","5,418.30","5,418.30","5,452.10"
8/13/2010,"5,420.65","5,452.10","5,452.10","5,420.65"
8/12/2010,"5,418.70","5,416.45","5,416.45","5,418.70"
8/11/2010,"5,460.70","5,420.60","5,420.60","5,460.70"
8/10/2010,"5,486.80","5,460.70","5,460.70","5,486.80"
8/9/2010,"5,439.80","5,486.15","5,486.15","5,439.80"
8/6/2010,"5,448.25","5,439.25","5,439.25","5,448.25"
8/5/2010,"5,470.15","5,447.10","5,447.10","5,470.15"
8/4/2010,"5,441.35","5,467.85","5,467.85","5,441.35"
8/3/2010,"5,432.50","5,439.55","5,439.55","5,432.50"
8/2/2010,"5,369.55","5,431.65","5,431.65","5,369.55"
7/30/2010,"5,408.40","5,367.60","5,367.60","5,408.40"
7/29/2010,"5,397.85","5,408.90","5,408.90","5,397.85"
7/28/2010,"5,436.10","5,397.55","5,397.55","5,436.10"
7/27/2010,"5,420.20","5,430.60","5,430.60","5,420.20"
7/26/2010,"5,446.55","5,418.60","5,418.60","5,446.55"
7/23/2010,"5,441.90","5,449.10","5,449.10","5,441.90"
7/22/2010,"5,399.15","5,441.95","5,441.95","5,399.15"
7/21/2010,"5,368.85","5,399.35","5,399.35","5,368.85"
7/20/2010,"5,387.00","5,368.00","5,368.00","5,387.00"
7/19/2010,"5,392.70","5,386.45","5,386.45","5,392.70"
7/16/2010,"5,376.65","5,393.90","5,393.90","5,376.65"
7/15/2010,"5,387.10","5,378.75","5,378.75","5,387.10"
7/14/2010,"5,402.00","5,386.15","5,386.15","5,402.00"
7/13/2010,"5,370.20","5,400.65","5,400.65","5,370.20"
7/12/2010,"5,352.25","5,383.00","5,383.00","5,352.25"
7/9/2010,"5,297.20","5,352.45","5,352.45","5,297.20"
7/8/2010,"5,242.00","5,296.85","5,296.85","5,242.00"
7/7/2010,"5,293.10","5,241.10","5,241.10","5,293.10"
7/6/2010,"5,236.10","5,289.05","5,289.05","5,236.10"
7/5/2010,"5,237.00","5,235.90","5,235.90","5,237.00"
7/2/2010,"5,251.25","5,237.10","5,237.10","5,251.25"
7/1/2010,"5,312.05","5,251.40","5,251.40","5,312.05"
6/30/2010,"5,254.25","5,312.50","5,312.50","5,254.25"
6/29/2010,"5,333.55","5,256.15","5,256.15","5,333.55"
6/28/2010,"5,271.10","5,333.50","5,333.50","5,271.10"
6/25/2010,"5,320.50","5,269.05","5,269.05","5,320.50"
6/24/2010,"5,323.25","5,320.60","5,320.60","5,323.25"
6/23/2010,"5,316.15","5,323.15","5,323.15","5,316.15"
6/22/2010,"5,353.95","5,316.55","5,316.55","5,353.95"
6/21/2010,"5,266.50","5,353.30","5,353.30","5,266.50"
6/18/2010,"5,274.95","5,262.60","5,262.60","5,274.95"
6/17/2010,"5,233.65","5,274.85","5,274.85","5,233.65"
6/16/2010,"5,225.05","5,233.35","5,233.35","5,225.05"
6/15/2010,"5,201.30","5,222.35","5,222.35","5,201.30"
6/14/2010,"5,120.15","5,197.70","5,197.70","5,120.15"
6/11/2010,"5,078.75","5,119.35","5,119.35","5,078.75"
6/10/2010,"4,999.60","5,078.60","5,078.60","4,999.60"
6/9/2010,"4,985.05","5,000.30","5,000.30","4,985.05"
6/8/2010,"5,036.70","4,987.10","4,987.10","5,036.70"
6/7/2010,"5,132.95","5,034.00","5,034.00","5,132.95"
6/4/2010,"5,112.60","5,135.50","5,135.50","5,112.60"
6/3/2010,"5,020.15","5,110.50","5,110.50","5,020.15"
6/2/2010,"4,970.75","5,019.85","5,019.85","4,970.75"
6/1/2010,"5,086.25","4,970.20","4,970.20","5,086.25"
5/31/2010,"5,076.10","5,086.30","5,086.30","5,076.10"
5/28/2010,"5,005.60","5,066.55","5,066.55","5,005.60"
5/27/2010,"4,915.15","5,003.10","5,003.10","4,915.15"
5/26/2010,"4,807.30","4,917.40","4,917.40","4,807.30"
5/25/2010,"4,945.30","4,806.75","4,806.75","4,945.30"
5/24/2010,"4,944.30","4,943.95","4,943.95","4,944.30"
5/21/2010,"4,946.70","4,931.15","4,931.15","4,946.70"
5/20/2010,"4,924.30","4,947.60","4,947.60","4,924.30"
5/19/2010,"5,065.10","4,919.65","4,919.65","5,065.10"
5/18/2010,"5,059.55","5,066.20","5,066.20","5,059.55"
5/17/2010,"5,093.90","5,059.90","5,059.90","5,093.90"
5/14/2010,"5,180.55","5,093.50","5,093.50","5,180.55"
5/13/2010,"5,157.55","5,178.90","5,178.90","5,157.55"
5/12/2010,"5,133.75","5,156.65","5,156.65","5,133.75"
5/11/2010,"5,189.75","5,136.15","5,136.15","5,189.75"
5/10/2010,"5,026.60","5,193.60","5,193.60","5,026.60"
5/7/2010,"5,072.30","5,018.05","5,018.05","5,072.30"
5/6/2010,"5,124.40","5,090.85","5,090.85","5,124.40"
5/5/2010,"5,148.35","5,124.90","5,124.90","5,148.35"
5/4/2010,"5,223.90","5,148.50","5,148.50","5,223.90"
5/3/2010,"5,278.40","5,222.75","5,222.75","5,278.40"
4/30/2010,"5,254.20","5,278.00","5,278.00","5,254.20"
4/29/2010,"5,215.25","5,254.15","5,254.15","5,215.25"
4/28/2010,"5,308.20","5,215.45","5,215.45","5,308.20"
4/27/2010,"5,322.10","5,308.35","5,308.35","5,322.10"
4/26/2010,"5,299.35","5,322.45","5,322.45","5,299.35"
4/23/2010,"5,269.65","5,304.10","5,304.10","5,269.65"
4/22/2010,"5,248.60","5,269.35","5,269.35","5,248.60"
4/21/2010,"5,230.30","5,244.90","5,244.90","5,230.30"
4/20/2010,"5,208.30","5,230.10","5,230.10","5,208.30"
4/19/2010,"5,279.05","5,203.65","5,203.65","5,279.05"
4/16/2010,"5,273.40","5,262.60","5,262.60","5,273.40"
4/15/2010,"5,323.30","5,273.60","5,273.60","5,323.30"
4/13/2010,"5,340.85","5,322.95","5,322.95","5,340.85"
4/12/2010,"5,354.15","5,339.70","5,339.70","5,354.15"
4/9/2010,"5,302.40","5,361.75","5,361.75","5,302.40"
4/8/2010,"5,376.30","5,304.45","5,304.45","5,376.30"
4/7/2010,"5,365.70","5,374.65","5,374.65","5,365.70"
4/6/2010,"5,369.65","5,366.00","5,366.00","5,369.65"
4/5/2010,"5,291.40","5,368.40","5,368.40","5,291.40"
4/1/2010,"5,249.20","5,290.50","5,290.50","5,249.20"
3/31/2010,"5,260.40","5,249.10","5,249.10","5,260.40"
3/30/2010,"5,302.95","5,262.45","5,262.45","5,302.95"
3/29/2010,"5,283.90","5,302.85","5,302.85","5,283.90"
3/26/2010,"5,260.55","5,282.00","5,282.00","5,260.55"
3/25/2010,"5,225.30","5,260.40","5,260.40","5,225.30"
3/23/2010,"5,205.85","5,225.30","5,225.30","5,205.85"
3/22/2010,"5,260.95","5,205.20","5,205.20","5,260.95"
3/19/2010,"5,246.80","5,262.80","5,262.80","5,246.80"
3/18/2010,"5,232.55","5,245.90","5,245.90","5,232.55"
3/17/2010,"5,198.45","5,231.90","5,231.90","5,198.45"
3/16/2010,"5,128.95","5,198.10","5,198.10","5,128.95"
3/15/2010,"5,134.45","5,128.90","5,128.90","5,134.45"
3/12/2010,"5,131.80","5,137.00","5,137.00","5,131.80"
3/11/2010,"5,116.35","5,133.40","5,133.40","5,116.35"
3/10/2010,"5,101.60","5,116.25","5,116.25","5,101.60"
3/9/2010,"5,121.05","5,101.50","5,101.50","5,121.05"
3/8/2010,"5,092.15","5,124.00","5,124.00","5,092.15"
3/5/2010,"5,080.55","5,088.70","5,088.70","5,080.55"
3/4/2010,"5,096.95","5,080.25","5,080.25","5,096.95"
3/3/2010,"5,015.80","5,088.10","5,088.10","5,015.80"
3/2/2010,"4,935.60","5,017.00","5,017.00","4,935.60"
2/26/2010,"4,858.50","4,922.30","4,922.30","4,858.50"
2/25/2010,"4,859.00","4,859.75","4,859.75","4,859.00"
2/24/2010,"4,869.55","4,858.60","4,858.60","4,869.55"
2/23/2010,"4,856.60","4,870.05","4,870.05","4,856.60"
2/22/2010,"4,849.35","4,856.40","4,856.40","4,849.35"
2/19/2010,"4,887.30","4,844.90","4,844.90","4,887.30"
2/18/2010,"4,915.10","4,887.75","4,887.75","4,915.10"
2/17/2010,"4,858.65","4,914.00","4,914.00","4,858.65"
2/16/2010,"4,801.80","4,855.75","4,855.75","4,801.80"
2/15/2010,"4,827.90","4,801.95","4,801.95","4,827.90"
2/11/2010,"4,757.25","4,826.85","4,826.85","4,757.25"
2/10/2010,"4,793.00","4,757.20","4,757.20","4,793.00"
2/9/2010,"4,760.55","4,792.65","4,792.65","4,760.55"
2/8/2010,"4,755.35","4,760.40","4,760.40","4,755.35"
2/5/2010,"4,819.65","4,718.65","4,718.65","4,819.65"
2/4/2010,"4,931.30","4,845.35","4,845.35","4,931.30"
2/3/2010,"4,831.00","4,931.85","4,931.85","4,831.00"
2/2/2010,"4,907.85","4,830.10","4,830.10","4,907.85"
2/1/2010,"4,882.05","4,899.70","4,899.70","4,882.05"
1/29/2010,"4,866.15","4,882.05","4,882.05","4,866.15"
1/28/2010,"4,863.00","4,867.25","4,867.25","4,863.00"
1/27/2010,"5,008.50","4,853.10","4,853.10","5,008.50"
1/25/2010,"5,034.55","5,007.90","5,007.90","5,034.55"
1/22/2010,"5,094.15","5,036.00","5,036.00","5,094.15"
1/21/2010,"5,220.20","5,094.15","5,094.15","5,220.20"
1/20/2010,"5,226.10","5,221.70","5,221.70","5,226.10"
1/19/2010,"5,274.20","5,225.65","5,225.65","5,274.20"
1/18/2010,"5,253.65","5,274.85","5,274.85","5,253.65"
1/15/2010,"5,259.90","5,252.20","5,252.20","5,259.90"
1/14/2010,"5,234.50","5,259.90","5,259.90","5,234.50"
1/13/2010,"5,212.60","5,233.95","5,233.95","5,212.60"
1/12/2010,"5,251.10","5,210.40","5,210.40","5,251.10"
1/11/2010,"5,263.80","5,249.40","5,249.40","5,263.80"
1/8/2010,"5,264.25","5,244.75","5,244.75","5,264.25"
1/7/2010,"5,281.80","5,263.10","5,263.10","5,281.80"
1/6/2010,"5,278.15","5,281.80","5,281.80","5,278.15"
1/5/2010,"5,277.15","5,277.90","5,277.90","5,277.15"
1/4/2010,"5,200.90","5,232.20","5,232.20","5,200.90"
12/31/2009,"5,171.20","5,201.05","5,201.05","5,171.20"
12/30/2009,"5,188.75","5,169.45","5,169.45","5,188.75"
12/29/2009,"5,180.75","5,187.95","5,187.95","5,180.75"
12/24/2009,"5,144.80","5,178.40","5,178.40","5,144.80"
12/23/2009,"4,990.05","5,144.60","5,144.60","4,990.05"
12/22/2009,"4,953.35","4,985.85","4,985.85","4,953.35"
12/21/2009,"4,983.65","4,952.60","4,952.60","4,983.65"
12/18/2009,"5,042.00","4,987.70","4,987.70","5,042.00"
12/17/2009,"5,046.65","5,041.75","5,041.75","5,046.65"
12/16/2009,"5,032.95","5,042.05","5,042.05","5,032.95"
12/15/2009,"5,105.75","5,033.05","5,033.05","5,105.75"
12/14/2009,"5,117.45","5,105.70","5,105.70","5,117.45"
12/11/2009,"5,136.05","5,117.30","5,117.30","5,136.05"
12/10/2009,"5,112.40","5,134.65","5,134.65","5,112.40"
12/9/2009,"5,147.65","5,112.00","5,112.00","5,147.65"
12/8/2009,"5,068.55","5,147.95","5,147.95","5,068.55"
12/7/2009,"5,108.85","5,066.70","5,066.70","5,108.85"
12/4/2009,"5,131.70","5,108.90","5,108.90","5,131.70"
12/3/2009,"5,124.55","5,131.70","5,131.70","5,124.55"
12/2/2009,"5,122.75","5,123.25","5,123.25","5,122.75"
12/1/2009,"5,039.70","5,122.00","5,122.00","5,039.70"
11/30/2009,"4,942.25","5,032.70","5,032.70","4,942.25"
11/27/2009,"5,005.05","4,941.75","4,941.75","5,005.05"
11/26/2009,"5,116.45","5,005.55","5,005.55","5,116.45"
11/25/2009,"5,091.55","5,108.15","5,108.15","5,091.55"
11/24/2009,"5,105.00","5,090.55","5,090.55","5,105.00"
11/23/2009,"5,052.95","5,103.55","5,103.55","5,052.95"
11/20/2009,"4,988.75","5,052.45","5,052.45","4,988.75"
11/19/2009,"5,043.95","4,989.00","4,989.00","5,043.95"
11/18/2009,"5,061.50","5,054.70","5,054.70","5,061.50"
11/17/2009,"5,058.95","5,062.25","5,062.25","5,058.95"
11/16/2009,"4,996.50","5,058.05","5,058.05","4,996.50"
11/13/2009,"4,952.35","4,998.95","4,998.95","4,952.35"
11/12/2009,"5,004.40","4,952.65","4,952.65","5,004.40"
11/11/2009,"4,882.30","5,003.95","5,003.95","4,882.30"
11/10/2009,"4,898.90","4,881.70","4,881.70","4,898.90"
11/9/2009,"4,796.15","4,898.40","4,898.40","4,796.15"
11/6/2009,"4,767.50","4,796.15","4,796.15","4,767.50"
11/5/2009,"4,711.65","4,765.55","4,765.55","4,711.65"
11/4/2009,"4,567.30","4,710.80","4,710.80","4,567.30"
11/3/2009,"4,712.25","4,563.90","4,563.90","4,712.25"
10/30/2009,"4,751.10","4,711.70","4,711.70","4,751.10"
10/29/2009,"4,826.10","4,750.55","4,750.55","4,826.10"
10/28/2009,"4,846.55","4,826.15","4,826.15","4,846.55"
10/27/2009,"4,970.55","4,846.70","4,846.70","4,970.55"
10/26/2009,"4,997.15","4,970.90","4,970.90","4,997.15"
10/23/2009,"4,986.55","4,997.05","4,997.05","4,986.55"
10/22/2009,"5,063.35","4,988.60","4,988.60","5,063.35"
10/21/2009,"5,114.85","5,063.60","5,063.60","5,114.85"
10/20/2009,"5,145.60","5,114.45","5,114.45","5,145.60"
10/16/2009,"5,108.65","5,142.15","5,142.15","5,108.65"
10/15/2009,"5,118.55","5,108.85","5,108.85","5,118.55"
10/14/2009,"5,054.35","5,118.20","5,118.20","5,054.35"
10/12/2009,"4,945.45","5,054.25","5,054.25","4,945.45"
10/9/2009,"4,993.00","4,945.20","4,945.20","4,993.00"
10/8/2009,"5,011.25","5,002.25","5,002.25","5,011.25"
10/7/2009,"5,031.70","4,985.75","4,985.75","5,031.70"
10/6/2009,"5,003.65","5,027.40","5,027.40","5,003.65"
10/5/2009,"5,076.05","5,003.20","5,003.20","5,076.05"
10/1/2009,"5,087.20","5,083.40","5,083.40","5,087.20"
9/30/2009,"5,007.65","5,083.95","5,083.95","5,007.65"
9/29/2009,"4,959.15","5,006.85","5,006.85","4,959.15"
9/25/2009,"4,985.10","4,958.95","4,958.95","4,985.10"
9/24/2009,"4,977.15","4,986.55","4,986.55","4,977.15"
